Time,X_L,Y_L,Z_L,VX_L,VY_L,VZ_L,FX_L,FY_L,FZ_L,X_R,Y_R,Z_R,VX_R,VY_R,VZ_R,FX_R,FY_R,FZ_R,Frequency
2026-02-19 16:11:04.712,-0.11877322942018509,-0.48474806547164917,-0.2743584215641022,0.008855747058987617,-0.0038558663800358772,-0.17384451627731323,0,0,0,0.036895833909511566,-0.42582157254219055,-0.40735387802124023,-0.002622881904244423,0.00842759944498539,-0.006379269994795322,0,0,0,6
2026-02-19 16:11:04.790,-0.11761192977428436,-0.4839121997356415,-0.2875230610370636,0.0184023454785347,0.014522886835038662,-0.217624232172966,0,0,0,0.036767490208148956,-0.42533889412879944,-0.40771323442459106,-0.0029322111513465643,0.008622937835752964,-0.0064932252280414104,0,0,0,6
2026-02-19 16:11:04.870,-0.11719072610139847,-0.48312583565711975,-0.30617329478263855,-0.0038765864446759224,0.01137460209429264,-0.23869062960147858,0,0,0,0.036613091826438904,-0.4245924651622772,-0.4082908630371094,-0.0017411709995940328,0.009545577690005302,-0.0073137967847287655,0,0,0,6
2026-02-19 16:11:04.950,-0.11933992058038712,-0.48105740547180176,-0.32520249485969543,-0.035883571952581406,0.03519570082426071,-0.2356286346912384,0,0,0,0.03639959916472435,-0.4238417446613312,-0.40884914994239807,-0.002603026805445552,0.009271819144487381,-0.0067795938812196255,0,0,0,6
2026-02-19 16:11:05.029,-0.12243279814720154,-0.47438836097717285,-0.3479752242565155,-0.04004067927598953,0.1051100566983223,-0.2661285996437073,0,0,0,0.0361294187605381,-0.4227411150932312,-0.4096953868865967,-0.002180463634431362,0.01199625339359045,-0.009307723492383957,0,0,0,6
2026-02-19 16:11:05.109,-0.12551797926425934,-0.4653286337852478,-0.3662321865558624,-0.05188210681080818,0.1546446830034256,-0.2917289733886719,0,0,0,0.03595501556992531,-0.42219486832618713,-0.4100886881351471,-0.0020127908792346716,0.007797555532306433,-0.005693390034139156,0,0,0,6
2026-02-19 16:11:05.196,-0.12969395518302917,-0.4490574896335602,-0.3907742500305176,-0.0459645576775074,0.21801038086414337,-0.3033636212348938,0,0,0,0.035736680030822754,-0.42160966992378235,-0.41050639748573303,-0.0020078523084521294,0.007413060870021582,-0.005467388313263655,0,0,0,7
2026-02-19 16:11:05.275,-0.1327681541442871,-0.4238288104534149,-0.4189908802509308,-0.045068345963954926,0.3130408227443695,-0.3231709897518158,0,0,0,0.03562323376536369,-0.4209400713443756,-0.4110158085823059,-0.0013435387518256903,0.005082841496914625,-0.0035780728794634342,0,0,0,7
2026-02-19 16:11:05.354,-0.13801312446594238,-0.3882039785385132,-0.45155268907546997,-0.05728524550795555,0.391765832901001,-0.339731365442276,0,0,0,0.03556401655077934,-0.4205954968929291,-0.4112553000450134,-0.0006473058019764721,0.00416071992367506,-0.003034427994862199,0,0,0,7
2026-02-19 16:11:05.433,-0.14133596420288086,-0.3612271845340729,-0.4728756248950958,-0.05124632641673088,0.43837201595306396,-0.33528998494148254,0,0,0,0.035487785935401917,-0.42020657658576965,-0.41155731678009033,-0.0006099817110225558,0.005783776752650738,-0.004506500903517008,0,0,0,7
2026-02-19 16:11:05.512,-0.14534249901771545,-0.32147207856178284,-0.49981188774108887,-0.044586777687072754,0.5348837971687317,-0.34407511353492737,0,0,0,0.03540140017867088,-0.4197786748409271,-0.4118781089782715,-0.0008030238095670938,0.004383380059152842,-0.0030619704630225897,0,0,0,7
2026-02-19 16:11:05.592,-0.1472190022468567,-0.27398526668548584,-0.5264825820922852,-0.01308868546038866,0.6317114233970642,-0.3330948054790497,0,0,0,0.03534922003746033,-0.41945359110832214,-0.412102073431015,-0.001371298567391932,0.004643696825951338,-0.0032607202883809805,0,0,0,7
2026-02-19 16:11:05.662,-0.14641880989074707,-0.22414857149124146,-0.5486435294151306,0.019598184153437614,0.7478101253509521,-0.30876848101615906,0,0,0,0.035242341458797455,-0.4190254509449005,-0.4124230444431305,-0.0018729004077613354,0.006684956606477499,-0.004951211158186197,0,0,0,7
2026-02-19 16:11:05.752,-0.14073216915130615,-0.1514628529548645,-0.5713037252426147,0.08891458809375763,0.8214066028594971,-0.21730200946331024,0,0,0,0.03511149808764458,-0.41853970289230347,-0.4127664864063263,-0.001195490243844688,0.0038186197634786367,-0.002407507039606571,0,0,0,7
2026-02-19 16:11:05.823,-0.13206876814365387,-0.0870499238371849,-0.5832926630973816,0.1181756928563118,0.8121792674064636,-0.1259649097919464,0,0,0,0.03497592732310295,-0.4181961417198181,-0.4130024313926697,-0.001681073335930705,0.004620736464858055,-0.0031643889378756285,0,0,0,7
2026-02-19 16:11:05.894,-0.12392252683639526,-0.03551357239484787,-0.5882043838500977,0.1295142024755478,0.7981180548667908,-0.06147218123078346,0,0,0,0.03483402356505394,-0.41785597801208496,-0.41325461864471436,-0.0021532552782446146,0.005708831828087568,-0.00415611919015646,0,0,0,7
2026-02-19 16:11:05.974,-0.10980783402919769,0.03868933767080307,-0.588670551776886,0.14619150757789612,0.7700722217559814,0.021617330610752106,0,0,0,0.034731846302747726,-0.41751497983932495,-0.41348931193351746,-0.0007348163053393364,0.0026500490494072437,-0.001736173639073968,0,0,0,7
2026-02-19 16:11:06.054,-0.09801869094371796,0.09863585233688354,-0.5837657451629639,0.1542658656835556,0.760621190071106,0.08332259953022003,0,0,0,0.03466491401195526,-0.4173038899898529,-0.41362711787223816,-0.0004376788274385035,0.0024057840928435326,-0.0016346180345863104,0,0,0,7
2026-02-19 16:11:06.133,-0.08495771884918213,0.15635859966278076,-0.573390007019043,0.1677800416946411,0.711216390132904,0.15149474143981934,0,0,0,0.03455858305096626,-0.416898250579834,-0.41393283009529114,-0.0009476661798544228,0.005703810602426529,-0.00440981425344944,0,0,0,7
2026-02-19 16:11:06.212,-0.07355231791734695,0.20754393935203552,-0.5583765506744385,0.12830503284931183,0.6089437007904053,0.20041881501674652,0,0,0,0.034530460834503174,-0.41665637493133545,-0.41410139203071594,-0.00038332835538312793,0.0028145660180598497,-0.0019036743324249983,0,0,0,6
2026-02-19 16:11:06.292,-0.06609949469566345,0.24298033118247986,-0.5440924763679504,0.11214868724346161,0.5280779004096985,0.22749163210391998,0,0,0,0.03448905050754547,-0.41657981276512146,-0.41414403915405273,-0.0006576369050890207,0.0019980380311608315,-0.0013701870338991284,0,0,0,6
2026-02-19 16:11:06.371,-0.05762452259659767,0.28023284673690796,-0.5253172516822815,0.11085575073957443,0.4551759362220764,0.24309971928596497,0,0,0,0.034411802887916565,-0.4163830280303955,-0.4142915606498718,-0.0006107466761022806,0.0018266752595081925,-0.0013647862942889333,0,0,0,6
2026-02-19 16:11:06.451,-0.04981166124343872,0.31269538402557373,-0.5059752464294434,0.08198189735412598,0.3976116180419922,0.24645866453647614,0,0,0,0.034470751881599426,-0.41639044880867004,-0.4142741560935974,0.0008473413763567805,-0.0010531328152865171,0.00100779312197119,0,0,0,6
2026-02-19 16:11:06.524,-0.04540402442216873,0.34194114804267883,-0.4862440228462219,0.03111022710800171,0.2792389690876007,0.19530761241912842,0,0,0,0.03445328399538994,-0.4161999821662903,-0.4144265055656433,-8.811772568151355E-05,0.004510980099439621,-0.003917255438864231,0,0,0,6
2026-02-19 16:11:06.603,-0.0445023775100708,0.3539918065071106,-0.47745585441589355,0.010026835836470127,0.16217441856861115,0.11963779479265213,0,0,0,0.03445473313331604,-0.416025847196579,-0.41456326842308044,0.00017986733291763812,0.002757309703156352,-0.0022696256637573242,0,0,0,6
2026-02-19 16:11:06.681,-0.04434686154127121,0.3591499328613281,-0.47353366017341614,0.0022808259818702936,0.024067465215921402,0.019759390503168106,0,0,0,0.03447303920984268,-0.4160020351409912,-0.4145694673061371,0.00024323890102095902,0.00032228167401626706,-0.00022648065350949764,0,0,0,6
2026-02-19 16:11:06.760,-0.044286828488111496,0.35695087909698486,-0.47502249479293823,-0.001041053794324398,-0.05855564773082733,-0.041557032614946365,0,0,0,0.03443995863199234,-0.4158812165260315,-0.4146624803543091,-0.0002132229710696265,0.0016087713884189725,-0.001191343879327178,0,0,0,6
2026-02-19 16:11:06.839,-0.046297769993543625,0.3373570740222931,-0.48675328493118286,-0.039964113384485245,-0.2973979413509369,-0.1652241051197052,0,0,0,0.03444545343518257,-0.41581377387046814,-0.4147107005119324,0.0008675477001816034,-0.0003479671140667051,0.00023097592929843813,0,0,0,6
2026-02-19 16:11:06.919,-0.05052900314331055,0.30761292576789856,-0.500421404838562,-0.07362787425518036,-0.5220258831977844,-0.22306713461875916,0,0,0,0.034403204917907715,-0.4158453941345215,-0.414676308631897,-0.000609386304859072,0.0003521803882904351,-0.0001989654265344143,0,0,0,6
2026-02-19 16:11:06.998,-0.05690630152821541,0.2528465986251831,-0.5175847411155701,-0.08338282257318497,-0.7661347389221191,-0.20727868378162384,0,0,0,0.03431382402777672,-0.415740042924881,-0.41476142406463623,-0.0010300100548192859,0.0023412457667291164,-0.002073002979159355,0,0,0,6
2026-02-19 16:11:07.085,-0.0637519434094429,0.18850938975811005,-0.5271143913269043,-0.08915169537067413,-0.7826681137084961,-0.06821465492248535,0,0,0,0.034307096153497696,-0.4158279299736023,-0.4146730601787567,-0.0006827644538134336,-0.0007627283921465278,0.0007972795283421874,0,0,0,6
2026-02-19 16:11:07.165,-0.07487054914236069,0.12256211787462234,-0.5208614468574524,-0.12286950647830963,-0.5670384764671326,0.12436524033546448,0,0,0,0.03423256427049637,-0.41577863693237305,-0.41470810770988464,-0.0015808702446520329,0.0026487053837627172,-0.0022508041001856327,0,0,0,6
2026-02-19 16:11:07.244,-0.08257787674665451,0.08933975547552109,-0.5101742148399353,-0.11895891278982162,-0.5394870042800903,0.1731404811143875,0,0,0,0.034230154007673264,-0.4157481789588928,-0.41473671793937683,0.00041351912659592927,-0.001246098312549293,0.0011157812550663948,0,0,0,6
2026-02-19 16:11:07.323,-0.0907997190952301,0.04483833163976669,-0.49460798501968384,-0.09616785496473312,-0.55979323387146,0.21077227592468262,0,0,0,0.0343245193362236,-0.4157930314540863,-0.4147060513496399,0.0008328958065249026,-0.000209273915970698,0.00018148694653064013,0,0,0,6
2026-02-19 16:11:07.402,-0.09864217042922974,0.002806493081152439,-0.47440090775489807,-0.10425066947937012,-0.5184496641159058,0.2756250202655792,0,0,0,0.03438977524638176,-0.4157613217830658,-0.41474205255508423,-0.00017623907478991896,0.0007122085662558675,-0.0006227256963029504,0,0,0,6
2026-02-19 16:11:07.481,-0.1097828671336174,-0.04298765957355499,-0.44306808710098267,-0.12531106173992157,-0.46455174684524536,0.3495704233646393,0,0,0,0.03437034785747528,-0.41569784283638,-0.4148023724555969,0.0006436024559661746,0.001691341632977128,-0.0016908906400203705,0,0,0,6
2026-02-19 16:11:07.560,-0.11917692422866821,-0.07120105624198914,-0.4205557107925415,-0.16037696599960327,-0.44628623127937317,0.3575425148010254,0,0,0,0.034448157995939255,-0.4156447649002075,-0.4148573875427246,0.0007707747863605618,0.00030726060504093766,-0.00028533668955788016,0,0,0,6
2026-02-19 16:11:07.639,-0.13479837775230408,-0.11005717515945435,-0.38901257514953613,-0.16635575890541077,-0.3853784203529358,0.31911584734916687,0,0,0,0.03451531380414963,-0.4157797694206238,-0.4147331118583679,-0.00010827362712007016,0.0005753095610998571,-0.00044082815293222666,0,0,0,6
2026-02-19 16:11:07.721,-0.14992156624794006,-0.13625335693359375,-0.36432820558547974,-0.1974400281906128,-0.29519811272621155,0.2936071455478668,0,0,0,0.03451219201087952,-0.4155524671077728,-0.4149363934993744,0.00012321060057729483,0.0021657394245266914,-0.001967370044440031,0,0,0,6
2026-02-19 16:11:07.800,-0.1678600013256073,-0.1576731652021408,-0.34368711709976196,-0.24070467054843903,-0.267829030752182,0.24881722033023834,0,0,0,0.034506987780332565,-0.41558292508125305,-0.41489747166633606,-0.00020003956160508096,-0.0006045907502993941,0.0006521536270156503,0,0,0,6
2026-02-19 16:11:07.863,-0.18047919869422913,-0.16946415603160858,-0.3327404856681824,-0.2703753113746643,-0.24256381392478943,0.22660484910011292,0,0,0,0.034547705203294754,-0.4155937433242798,-0.4148900508880615,0.0006138878525234759,-0.0003928858204744756,0.00033105365582741797,0,0,0,6
2026-02-19 16:11:07.942,-0.2039940506219864,-0.1838344931602478,-0.3187443017959595,-0.2994998097419739,-0.15381941199302673,0.15176251530647278,0,0,0,0.03459230810403824,-0.41554808616638184,-0.4149380922317505,0.0007450692937709391,-0.0005695048021152616,0.00040254913619719446,0,0,0,6
2026-02-19 16:11:08.021,-0.2275516539812088,-0.19243474304676056,-0.31211140751838684,-0.3026975393295288,-0.09797143936157227,0.05813475325703621,0,0,0,0.034549497067928314,-0.4155277609825134,-0.4149496555328369,-0.0007969245780259371,0.0012370904441922903,-0.0010889259865507483,0,0,0,6
2026-02-19 16:11:08.101,-0.25388526916503906,-0.20103369653224945,-0.31043803691864014,-0.3422688841819763,-0.1299445927143097,0.005317941773682833,0,0,0,0.03454283997416496,-0.41545942425727844,-0.4150063991546631,-0.0007604504353366792,0.0009034017566591501,-0.0007943474338389933,0,0,0,6
2026-02-19 16:11:08.190,-0.293939471244812,-0.22263725101947784,-0.3115151524543762,-0.526121973991394,-0.3072873651981354,-0.0035127950832247734,0,0,0,0.03458613529801369,-0.4155147969722748,-0.41495493054389954,0.0015161460032686591,-0.0009691297309473157,0.0008022417896427214,0,0,0,6
2026-02-19 16:11:08.270,-0.35306763648986816,-0.26012876629829407,-0.3070491552352905,-0.6040520668029785,-0.39148077368736267,0.05871342495083809,0,0,0,0.03453486040234566,-0.41551610827445984,-0.41494470834732056,-0.0006648726994171739,-1.599250936124008E-05,5.3835665312362835E-05,0,0,0,7
2026-02-19 16:11:08.349,-0.38674241304397583,-0.2809674143791199,-0.3056395947933197,-0.3484498858451843,-0.20625253021717072,0.0014915487263351679,0,0,0,0.03454659879207611,-0.4154719114303589,-0.414982408285141,0.0006838857079856098,-0.00014463441038969904,0.0001828864187700674,0,0,0,7
2026-02-19 16:11:08.427,-0.4005764424800873,-0.2876514792442322,-0.3077830374240875,-0.17722226679325104,-0.08923029899597168,-0.04053771495819092,0,0,0,0.03457831218838692,-0.4154752194881439,-0.41498467326164246,0.001163435517810285,2.0566689272527583E-05,-0.0001471531722927466,0,0,0,7
2026-02-19 16:11:08.506,-0.40676549077033997,-0.294807493686676,-0.31283584237098694,-0.05311973765492439,-0.10611551254987717,-0.06946468353271484,0,0,0,0.034568171948194504,-0.415469765663147,-0.41498684883117676,-0.0004921765648759902,0.0002753297158051282,-0.00019232879276387393,0,0,0,7
2026-02-19 16:11:08.591,-0.40686118602752686,-0.30592459440231323,-0.31921786069869995,0.022256692871451378,-0.14194969832897186,-0.07780147343873978,0,0,0,0.034541647881269455,-0.41536858677864075,-0.41507184505462646,-0.0011520961998030543,0.0006599202752113342,-0.00045960815623402596,0,0,0,7
2026-02-19 16:11:08.671,-0.3975020945072174,-0.3194158971309662,-0.33139270544052124,0.14709238708019257,-0.14576514065265656,-0.16429290175437927,0,0,0,0.03456449508666992,-0.4154306650161743,-0.4150119125843048,0.0004440294287633151,-0.0003084473719354719,0.0001900763309095055,0,0,0,7
2026-02-19 16:11:08.745,-0.3800138533115387,-0.3303292989730835,-0.3478385806083679,0.27181053161621094,-0.14416973292827606,-0.2452966421842575,0,0,0,0.03454427048563957,-0.4154161512851715,-0.41502100229263306,-0.0006054016994312406,0.0009480987209826708,-0.0007764731999486685,0,0,0,7
2026-02-19 16:11:08.823,-0.3579077422618866,-0.33787673711776733,-0.36625558137893677,0.3777220845222473,-0.11125452816486359,-0.3081759214401245,0,0,0,0.034511301666498184,-0.4153660833835602,-0.4150618016719818,0.0004209605394862592,0.00044937501661479473,-0.0004191867192275822,0,0,0,7
2026-02-19 16:11:08.903,-0.32908695936203003,-0.34025460481643677,-0.3937056064605713,0.15331348776817322,0.042182110249996185,-0.22891002893447876,0,0,0,0.034522753208875656,-0.4154016077518463,-0.41502994298934937,0.0002882703556679189,-0.0008322312496602535,0.0007662820862606168,0,0,0,7
2026-02-19 16:11:08.982,-0.30427882075309753,-0.3515925109386444,-0.4001863896846771,0.34919148683547974,-0.12476775795221329,-0.07175147533416748,0,0,0,0.03458033502101898,-0.41539767384529114,-0.4150376617908478,0.001308758626691997,-0.0016907599056139588,0.0015226915711537004,0,0,0,7
2026-02-19 16:11:09.062,-0.2715820074081421,-0.3633013367652893,-0.3996663987636566,0.4180458188056946,-0.14200153946876526,0.03182302787899971,0,0,0,0.034650325775146484,-0.41543835401535034,-0.4150084853172302,0.0007377201109193265,-0.0017749567050486803,0.0015567182563245296,0,0,0,7
2026-02-19 16:11:09.140,-0.24530692398548126,-0.3695335388183594,-0.39621293544769287,0.42181432247161865,-0.07957951724529266,0.05993438512086868,0,0,0,0.03457602113485336,-0.41541633009910583,-0.4150167405605316,-0.0014131745556369424,-0.0004576111678034067,0.0006633176817558706,0,0,0,7
2026-02-19 16:11:09.220,-0.20675459504127502,-0.37271496653556824,-0.3891202509403229,0.3960207998752594,-0.007626785431057215,0.07918400317430496,0,0,0,0.03457440435886383,-0.41524437069892883,-0.41517433524131775,0.0007343486067838967,0.0006532117258757353,-0.0005676672444678843,0,0,0,7
2026-02-19 16:11:09.298,-0.18336224555969238,-0.37147799134254456,-0.383588582277298,0.36925551295280457,0.022375410422682762,0.09203114360570908,0,0,0,0.03460385277867317,-0.41544947028160095,-0.4149836003780365,0.000974702590610832,-0.0025541249196976423,0.0021550236269831657,0,0,0,7
2026-02-19 16:11:09.369,-0.1611408293247223,-0.36953064799308777,-0.3781633675098419,0.33979421854019165,0.02763596922159195,0.08230993151664734,0,0,0,0.034550026059150696,-0.4153308868408203,-0.41508692502975464,-0.0015621396014466882,0.003442045534029603,-0.00306908693164587,0,0,0,7
2026-02-19 16:11:09.448,-0.13364124298095703,-0.36641988158226013,-0.3733539581298828,0.3088906705379486,0.03942033275961876,0.04197142645716667,0,0,0,0.03455325961112976,-0.41529104113578796,-0.4151257872581482,0.0014690211974084377,-0.002140982076525688,0.00182713579852134,0,0,0,7
2026-02-19 16:11:09.527,-0.10527727752923965,-0.3639582693576813,-0.37298381328582764,0.30365005135536194,0.006952161900699139,-0.01856219582259655,0,0,0,0.034628745168447495,-0.4153750240802765,-0.41504862904548645,-0.00010409642709419131,0.0005120530840940773,-0.0003292911278549582,0,0,0,7
2026-02-19 16:11:09.606,-0.08575214445590973,-0.36317649483680725,-0.3759511411190033,0.30871278047561646,0.021426020190119743,-0.05189911648631096,0,0,0,0.03458043932914734,-0.41526612639427185,-0.4151330888271332,-0.0009241362567991018,0.0019245375879108906,-0.0015206398675218225,0,0,0,7
2026-02-19 16:11:09.685,-0.05634197220206261,-0.358839213848114,-0.3818841278553009,0.3095552325248718,0.048217449337244034,-0.06822468340396881,0,0,0,0.034523025155067444,-0.41507622599601746,-0.41526469588279724,0.0004670660418923944,0.0014648737851530313,-0.0010550323640927672,0,0,0,7
2026-02-19 16:11:09.760,-0.03913930058479309,-0.35552719235420227,-0.38663896918296814,0.28169044852256775,0.05857798829674721,-0.08485761284828186,0,0,0,0.03454319015145302,-0.41496384143829346,-0.4153449237346649,0.0005295861046761274,0.0016997848870232701,-0.001313346903771162,0,0,0,7
2026-02-19 16:11:09.839,-0.018525822088122368,-0.350871741771698,-0.39422258734703064,0.24979232251644135,0.05415964499115944,-0.10040948539972305,0,0,0,0.03446897119283676,-0.4148675203323364,-0.4154113829135895,-0.0011373062152415514,0.0018454315140843391,-0.0014742857310920954,0,0,0,7
2026-02-19 16:11:09.918,-0.0013376297429203987,-0.3495570719242096,-0.4042292535305023,0.20755864679813385,0.0007063361699692905,-0.13810992240905762,0,0,0,0.03444153815507889,-0.41478806734085083,-0.4154782295227051,0.00011443711264291778,-0.000607266032602638,0.0005203235778026283,0,0,0,7
2026-02-19 16:11:09.997,0.015152444131672382,-0.3488956391811371,-0.41470858454704285,0.20941723883152008,0.015882616862654686,-0.1312912106513977,0,0,0,0.034522030502557755,-0.41488054394721985,-0.4153975248336792,0.000673550006467849,-0.0007313248934224248,0.000626583059784025,0,0,0,7
2026-02-19 16:11:10.076,0.03138234466314316,-0.3472565710544586,-0.4244105815887451,0.14284992218017578,0.009378636255860329,-0.08263134956359863,0,0,0,0.03447345271706581,-0.41480690240859985,-0.41546279191970825,-0.0007223880966193974,0.0009502992033958435,-0.000888755195774138,0,0,0,7
2026-02-19 16:11:10.147,0.03689064085483551,-0.3482618033885956,-0.42753806710243225,0.0627828985452652,-0.020781567320227623,-0.03855401277542114,0,0,0,0.03447189927101135,-0.4147278070449829,-0.4155336320400238,0.0010276815155521035,-5.800468898087274E-06,-0.0001231916539836675,0,0,0,7
2026-02-19 16:11:10.235,0.036146193742752075,-0.3510792851448059,-0.4276435375213623,-0.03311346471309662,-0.04240807890892029,0.01486615277826786,0,0,0,0.03452923521399498,-0.4148159623146057,-0.41545116901397705,0.0005185575573705137,-0.0013953149318695068,0.0013172585749998689,0,0,0,6
2026-02-19 16:11:10.315,0.025424174964427948,-0.35713866353034973,-0.4245108664035797,-0.1553354561328888,-0.060250215232372284,0.032758329063653946,0,0,0,0.034483473747968674,-0.4147516191005707,-0.41550344228744507,-0.0002811602607835084,0.0008937572129070759,-0.0007636026130057871,0,0,0,6
2026-02-19 16:11:10.394,0.013262229040265083,-0.3602702021598816,-0.4218135476112366,-0.19791565835475922,-0.04452290013432503,0.04647080972790718,0,0,0,0.03445470333099365,-0.4146636128425598,-0.4155769944190979,-0.0002795273903757334,0.001052974839694798,-0.0008625633199699223,0,0,0,6
2026-02-19 16:11:10.463,-0.006159829441457987,-0.3603351414203644,-0.4173141121864319,-0.24794542789459229,0.02082272432744503,0.05415523424744606,0,0,0,0.03452644124627113,-0.4147462248802185,-0.41550248861312866,0.001140044303610921,-0.0010531258303672075,0.0008897116058506072,0,0,0,6
2026-02-19 16:11:10.542,-0.03189489617943764,-0.3563675582408905,-0.4132535755634308,-0.35018327832221985,0.05787786468863487,0.05054353550076485,0,0,0,0.034482527524232864,-0.41471758484840393,-0.41552555561065674,-0.0004928339039906859,-0.00013806445349473506,0.0001575451751705259,0,0,0,6
2026-02-19 16:11:10.622,-0.05747132748365402,-0.35229238867759705,-0.4102848172187805,-0.41170021891593933,0.06303790211677551,0.04669014737010002,0,0,0,0.03444711118936539,-0.41462647914886475,-0.41560038924217224,0.00019177133799530566,-0.0002150297223124653,0.00019689624605234712,0,0,0,6
2026-02-19 16:11:10.697,-0.09530580788850784,-0.3465971052646637,-0.40650466084480286,-0.48061394691467285,0.07421958446502686,0.04644196480512619,0,0,0,0.03449442610144615,-0.4146813154220581,-0.4155564606189728,0.0004866344388574362,0.00010128535359399393,-0.00019331675139255822,0,0,0,6
2026-02-19 16:11:10.776,-0.1398019939661026,-0.3404867947101593,-0.4044837951660156,-0.512434720993042,0.0665399432182312,0.0035665174946188927,0,0,0,0.034471046179533005,-0.41463831067085266,-0.4155900180339813,-0.0010104179382324219,0.0008446251740679145,-0.0005754301091656089,0,0,0,6
2026-02-19 16:11:10.856,-0.17291326820850372,-0.33695998787879944,-0.4058164954185486,-0.5402124524116516,0.058326929807662964,-0.02598480135202408,0,0,0,0.03448748588562012,-0.4146198034286499,-0.41561201214790344,0.00029813364380970597,-0.00036594641278497875,0.00022913928842172027,0,0,0,6
2026-02-19 16:11:10.935,-0.2171992063522339,-0.3299800157546997,-0.4088670313358307,-0.5514974594116211,0.10287449508905411,-0.04439776390790939,0,0,0,0.0344940610229969,-0.41467297077178955,-0.4155612289905548,-0.0005108203622512519,-0.0007038830081000924,0.0007751034572720528,0,0,0,6
2026-02-19 16:11:11.015,-0.27017420530319214,-0.31826847791671753,-0.41448116302490234,-0.533929705619812,0.11849670857191086,-0.06379932165145874,0,0,0,0.03445403277873993,-0.4146311283111572,-0.41559216380119324,-0.0007588274893350899,0.00018533064576331526,-6.071313691791147E-05,0,0,0,6
2026-02-19 16:11:11.093,-0.30074870586395264,-0.31164056062698364,-0.41890451312065125,-0.4762575924396515,0.10288331657648087,-0.07314456254243851,0,0,0,0.03445896878838539,-0.4146325886249542,-0.415591299533844,0.0001353615807602182,-0.0006949585513211787,0.0006746349390596151,0,0,0,6
2026-02-19 16:11:11.173,-0.34083858132362366,-0.29925039410591125,-0.42598339915275574,-0.38922470808029175,0.151789128780365,-0.0799817219376564,0,0,0,0.03447362408041954,-0.41461506485939026,-0.4156111478805542,-0.00017162729636766016,0.0008658649167045951,-0.0007857816526666284,0,0,0,6
2026-02-19 16:11:11.240,-0.36279740929603577,-0.2863442599773407,-0.43270617723464966,-0.3332826793193817,0.21893146634101868,-0.1115075945854187,0,0,0,0.034457650035619736,-0.4145556390285492,-0.41566017270088196,-0.00013455138832796365,0.0013772592647001147,-0.0011782643850892782,0,0,0,7
2026-02-19 16:11:11.331,-0.3860188126564026,-0.2629038691520691,-0.44332125782966614,-0.26851463317871094,0.33705589175224304,-0.14776742458343506,0,0,0,0.034475214779376984,-0.4146193861961365,-0.41560524702072144,-1.824776700232178E-05,-0.0011504931608214974,0.0010040280176326632,0,0,0,7
2026-02-19 16:11:11.395,-0.40186378359794617,-0.22676832973957062,-0.45900318026542664,-0.16531166434288025,0.5173846483230591,-0.2241044044494629,0,0,0,0.03444703295826912,-0.4145882725715637,-0.41562753915786743,0.00022547610569745302,0.0011763087240979075,-0.0010723089799284935,0,0,0,7
2026-02-19 16:11:11.482,-0.4134718179702759,-0.16672439873218536,-0.4791494607925415,-0.13185030221939087,0.7442943453788757,-0.21392831206321716,0,0,0,0.034457385540008545,-0.414571613073349,-0.4156463146209717,1.9062546925852075E-05,-0.0007211490883491933,0.0006836226093582809,0,0,0,7
2026-02-19 16:11:11.556,-0.41354280710220337,-0.1237325519323349,-0.4925467371940613,0.011100738309323788,0.7111892104148865,-0.20772190392017365,0,0,0,0.03446447476744652,-0.4146224856376648,-0.41560104489326477,-0.0005121902213431895,0.0015022516017779708,-0.001447579124942422,0,0,0,7
2026-02-19 16:11:11.639,-0.41074734926223755,-0.05942580848932266,-0.5061429142951965,0.034074947237968445,0.661199688911438,-0.11304077506065369,0,0,0,0.0344189889729023,-0.4145107567310333,-0.4156936705112457,-0.0004646270244847983,-0.0014728785026818514,0.0011544293956831098,0,0,0,7
2026-02-19 16:11:11.714,-0.40710869431495667,-0.02351878024637699,-0.5112012028694153,0.07316600531339645,0.6064252257347107,-0.08156327158212662,0,0,0,0.03434024006128311,-0.4145147502422333,-0.41566863656044006,-0.000491191865876317,-0.0018875255482271314,0.0018324677366763353,0,0,0,7
2026-02-19 16:11:11.793,-0.3984098732471466,0.022639229893684387,-0.515718400478363,0.1203506737947464,0.574778139591217,-0.04487292841076851,0,0,0,0.03428930789232254,-0.41454869508743286,-0.41562509536743164,-0.0009773768251761794,-0.0009296104544773698,0.0010674265213310719,0,0,0,7
2026-02-19 16:11:11.873,-0.38344696164131165,0.07892350107431412,-0.5173210501670837,0.19160796701908112,0.598942756652832,-0.009651857428252697,0,0,0,0.03410330042243004,-0.4145769774913788,-0.41556739807128906,-0.0013866693479940295,-0.0003345127624925226,0.0005596078117378056,0,0,0,7
2026-02-19 16:11:11.953,-0.3662317991256714,0.11746153980493546,-0.5178816914558411,0.29564812779426575,0.6011080741882324,-0.007214218378067017,0,0,0,0.03401115909218788,-0.4144783616065979,-0.4156512916088104,-0.0016702604480087757,0.0012545165373012424,-0.0009091795072890818,0,0,0,7
2026-02-19 16:11:12.032,-0.3391641080379486,0.163620725274086,-0.5161784291267395,0.35647863149642944,0.5677058100700378,0.034905433654785156,0,0,0,0.03404943272471428,-0.41451871395111084,-0.41561558842658997,0.0009410883649252355,-0.0002585820038802922,0.00017151566862594336,0,0,0,7
